steamId,name,genres,release_date,languages
250400,How to Survive,"['Action', 'Adventure', 'RPG']",10-23-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian']"
730310,DYNASTY WARRIORS 9,['Action'],02-13-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Korean', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']"
480490,Prey,"['Action', 'Adventure']",05-05-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']"
322500,SUPERHOT,"['Action', 'Indie']",02-25-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Hungarian', 'Korean']"
387290,Ori and the Blind Forest: Definitive Edition,['Action'],04-27-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Portuguese - Brazil']"
205230,Hell Yeah! Wrath of the Dead Rabbit,['Action'],10-03-2012,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']"
20920,The Witcher 2: Assassins of Kings Enhanced Edition,['RPG'],04-16-2012,"['English', 'German', 'French', 'Spanish - Spain', 'Russian', 'Czech', 'Hungarian', 'Japanese', 'Polish', 'Turkish', 'Traditional Chinese', 'Italian']"
39140,FINAL FANTASY VII,['RPG'],07-04-2013,"['English', 'German', 'French', 'Spanish - Spain']"
34870,Sniper: Ghost Warrior 2,['Action'],03-11-2013,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Polish', 'Czech']"
680780,DEATH TRAIN - Warning: Unsafe VR Experience,"['Action', 'Indie']",09-21-2017,['English']
646910,The Crew 2,"['Action', 'Massively Multiplayer', 'Racing']",06-28-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
245170,Skullgirls,"['Action', 'Indie']",08-22-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil']"
583950,Artifact,['Strategy'],11-28-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']"
524220,NieR:Automata,"['Action', 'RPG']",03-17-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']"
293180,Overcast - Walden and the Werewolf,"['Action', 'Adventure', 'Indie']",04-18-2014,['English']
367500,Dragon's Dogma: Dark Arisen,"['Action', 'Adventure', 'RPG']",01-15-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Traditional Chinese']"
652410,Brigand: Oaxaca,"['Action', 'Adventure', 'Indie', 'RPG']",07-11-2017,['English']
470220,UNO,['Casual'],01-03-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Dutch', 'Portuguese - Brazil']"
304430,INSIDE,"['Action', 'Adventure', 'Indie']",07-07-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']"
373420,Divinity: Original Sin - Enhanced Edition,"['Adventure', 'Indie', 'RPG', 'Strategy']",10-27-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Polish', 'Czech', 'Simplified Chinese', 'Korean']"
952060,Resident Evil 3,['Action'],04-02-2020,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']"
400250,Heaven Island - VR MMO,"['Adventure', 'Indie', 'Massively Multiplayer']",12-23-2015,['English']
211160,Viking: Battle for Asgard,"['Action', 'Adventure']",10-17-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish']"
299460,Woodle Tree Adventures,"['Action', 'Adventure', 'Indie']",06-06-2014,['English']
209160,Call of Duty: Ghosts,['Action'],11-05-2013,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']"
200170,Worms Revolution,['Strategy'],10-10-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Polish', 'Russian', 'Czech']"
268050,The Evil Within,['Action'],10-14-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']"
289650,Assassin's Creed Unity,"['Action', 'Adventure']",11-11-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Dutch']"
460920,Steep,"['Action', 'Sports']",12-02-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Dutch', 'Polish', 'Portuguese - Brazil', 'Russian']"
334230,Town of Salem,"['Indie', 'RPG', 'Strategy']",12-15-2014,"['English', 'Spanish - Spain']"
292910,Deponia: The Complete Journey,['Adventure'],07-08-2014,"['English', 'French', 'German', 'Russian', 'Italian', 'Polish']"
250320,The Wolf Among Us,"['Action', 'Adventure', 'Casual']",10-11-2013,['English']
215530,The Incredible Adventures of Van Helsing,"['Action', 'Adventure', 'Indie', 'RPG']",05-22-2013,"['English', 'French', 'German', 'Hungarian', 'Italian', 'Portuguese', 'Spanish - Spain', 'Polish', 'Russian', 'Czech']"
287450,Rise of Nations: Extended Edition,"['Simulation', 'Strategy']",06-12-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
418370,Resident Evil 7 Biohazard,"['Action', 'Adventure']",01-25-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Arabic', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Polish']"
261030,The Walking Dead: Season Two,['Adventure'],12-17-2013,['English']
40390,Risen 2: Dark Waters,['RPG'],04-26-2012,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Russian', 'Czech', 'Polish']"
657200,Hand Simulator,['Simulation'],07-18-2017,['English']
262280,Dungeons 2,"['RPG', 'Simulation', 'Strategy']",04-24-2015,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish', 'Czech', 'Simplified Chinese']"
418460,Rising Storm 2: Vietnam,"['Action', 'Massively Multiplayer', 'Simulation', 'Strategy']",05-30-2017,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Korean', 'Simplified Chinese', 'Turkish']"
214340,Deponia,"['Adventure', 'Indie']",08-06-2012,"['English', 'German', 'Russian', 'French', 'Polish', 'Italian', 'Spanish - Spain', 'Bulgarian', 'Greek', 'Turkish', 'Czech', 'Portuguese - Brazil', 'Arabic', 'Korean', 'Traditional Chinese', 'Simplified Chinese']"
239350,Spelunky,['Indie'],08-08-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
678950,DRAGON BALL FighterZ,['Action'],01-26-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']"
208480,Assassin’s Creed III,['Adventure'],11-20-2012,"['English', 'Czech', 'Danish', 'Dutch', 'Finnish', 'French', 'German', 'Hungarian', 'Italian', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Spanish - Spain', 'Swedish', 'Traditional Chinese', 'Korean', 'Simplified Chinese']"
880940,Pummel Party,"['Action', 'Casual', 'Indie']",09-20-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
960090,Bloons TD 6,['Strategy'],12-17-2018,"['English', 'French', 'Italian', 'German', 'Danish', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish']"
360430,Mafia III: Definitive Edition,"['Action', 'Adventure']",10-26-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Czech', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
976310,Mortal Kombat 11,['Action'],04-23-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']"
221640,Super Hexagon,"['Action', 'Indie']",11-27-2012,['English']
249130,LEGO Marvel Super Heroes,"['Action', 'Adventure']",10-22-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Danish', 'Polish', 'Russian']"
232010,Euro Truck Simulator,"['Indie', 'Simulation']",03-08-2013,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Portuguese', 'Dutch']"
215790,Dream Pinball 3D,"['Casual', 'Simulation']",09-19-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Hungarian', 'Czech']"
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,"['Action', 'Adventure']",02-04-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Polish', 'Russian', 'Japanese', 'Portuguese - Brazil']"
724970,神舞幻想 Faith of Danschant,['RPG'],12-21-2017,"['English', 'Simplified Chinese', 'Traditional Chinese']"
728880,Overcooked! 2,"['Action', 'Casual', 'Indie']",08-07-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Traditional Chinese', 'Russian']"
383870,Firewatch,"['Adventure', 'Indie']",02-09-2016,"['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese']"
311340,METAL GEAR SOLID V: GROUND ZEROES,"['Action', 'Adventure']",12-18-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese', 'Russian']"
703080,Planet Zoo,"['Casual', 'Simulation', 'Strategy']",11-05-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Italian', 'Czech', 'Danish', 'Dutch', 'Norwegian', 'Polish', 'Russian', 'Spanish - Latin America', 'Swedish']"
495420,State of Decay 2: Juggernaut Edition,"['Action', 'RPG', 'Simulation']",03-13-2020,"['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Simplified Chinese']"
729040,Borderlands Game of the Year Enhanced,"['Action', 'RPG']",04-03-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']"
823130,Totally Accurate Battlegrounds,"['Action', 'Indie']",06-05-2018,['English']
297000,Heroes of Might & Magic III - HD Edition,"['RPG', 'Strategy']",01-29-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Czech', 'Simplified Chinese']"
319510,Five Nights at Freddy's,"['Indie', 'Simulation']",08-19-2014,['English']
301640,Zombie Army Trilogy,['Action'],03-06-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil']"
